! iup ilow         Eup           freq            lam         Tex         tau          Tr         fup        flow      flux_K        flux        beta         Jnu    gup   glow         Aul         Bul         Blu q
!                    K             Hz         micron           K                       K                              K km/s   erg/cm2/s                     ...                       ...         ...         ...  
  408  405   7165.4217  3.9514864E+11  7.5868274E+02  -1.967E+01  -1.590E-18   4.933E-17   1.998E-14   7.618E-15   5.251E-17   3.119E-24   1.000E+00   8.538E-16   29.0   29.0   7.880E-14   8.662E-02   8.662E-02 1
!    16/    60:     1    1    1    4    4 /     3    1    1    5    4  Loop order: Tkin, dv, n_x, Ncol_x, dens
!  1.0000E+03 =    Tkin
!  1.0000E+05 =      dv
!  1.0000E+00 =     n_x
!  1.0000E+19 =  Ncol_x
!  1.0000E+05 =      H2
!  0.0000E+00 =       e
    7    6    323.4919  3.8019739E+11  7.8851792E+02   1.430E+05   6.451E-01   6.799E+04   8.949E-02   6.961E-02   7.237E+04   3.829E-03   7.947E-01   1.304E-09    9.0    7.0   3.083E-05   3.805E+07   4.892E+07 0
  230  226   5578.9592  3.8407719E+11  7.8055263E+02  -5.433E+01  -8.189E-08   5.248E-06   5.248E-12   2.908E-12   5.587E-06   3.047E-13   1.000E+00   8.538E-16    9.0    7.0   3.051E-05   3.652E+07   4.696E+07 0
  308  307   6304.3323  3.9267877E+11  7.6345471E+02   9.637E+01   5.206E-10   4.541E-08   2.341E-14   2.512E-14   4.834E-08   2.818E-15   1.000E+00   8.538E-16   17.0   15.0   6.190E-05   6.933E+07   7.858E+07 0
  408  405   7165.4217  3.9514864E+11  7.5868274E+02  -2.111E+01  -7.536E-22   0.000E+00   9.884E-18   4.025E-18   0.000E+00   0.000E+00   1.000E+00   8.538E-16   29.0   29.0   7.880E-14   8.662E-02   8.662E-02 0
!    17/    60:     1    1    1    5    1 /     3    1    1    5    4  Loop order: Tkin, dv, n_x, Ncol_x, dens
!  1.0000E+03 =    Tkin
!  1.0000E+05 =      dv
!  1.0000E+00 =     n_x
!  1.0000E+20 =  Ncol_x
!  1.0000E+12 =      H2
!  0.0000E+00 =       e
    7    6    323.4919  3.8019739E+11  7.8851792E+02   9.989E+02   2.262E+02   9.898E+02   2.172E-02   1.720E-02   1.054E+03   5.575E-05   6.631E-03   4.367E-11    9.0    7.0   3.083E-05   3.805E+07   4.892E+07 1
  230  226   5578.9592  3.8407719E+11  7.8055263E+02   1.070E+03   7.354E-01   5.524E+02   7.804E-05   6.175E-05   5.880E+02   3.207E-05   7.710E-01   1.101E-11    9.0    7.0   3.051E-05   3.652E+07   4.696E+07 1
  308  307   6304.3323  3.9267877E+11  7.6345471E+02   1.167E+03   1.484E+00   8.950E+02   8.854E-05   7.939E-05   9.527E+02   5.554E-05   6.097E-01   2.140E-11   17.0   15.0   6.190E-05   6.933E+07   7.858E+07 1
  408  405   7165.4217  3.9514864E+11  7.5868274E+02   3.382E+02   5.342E-09   1.756E-06   7.200E-05   7.615E-05   1.869E-06   1.110E-13   1.000E+00   8.538E-16   29.0   29.0   7.880E-14   8.662E-02   8.662E-02 1
